record_id,title,alternate_title,record_type,period_id,period_label,visual_system_id,visual_system_label,date_display,date_start,date_end,date_certainty,region,locality,community_or_culture,creator_or_authority,creator_role,creator_certainty,commissioner,workshop_or_printer,institution_or_collection,collection_number,object_type,medium,technique,dimensions,language,source_facts,ared_interpretation,historical_significance,cultural_interpretation,provenance,acquisition_history,primary_source_name,primary_source_url,secondary_sources,bibliography,evidence_summary,access_date,rights_status,image_rights_status,community_authority_status,verification_status,uncertainties,related_record_ids,tags,build_id
ARED-GH-00054,"Model Posing for Agip Calendar, Accra",,museum object,P5,"Post-independence public and popular graphics, 1966–1992",V6,Popular and everyday graphics,"1974, printed later",1974,1974,museum dated,Ghana,,"Africa, Ghana","Africa, Ghana",maker,institutional attribution,,,Cleveland Museum of Art,2021.239,Photograph,inkjet print,inkjet print,Image: 19.9 x 19.8 cm (7 13/16 x 7 13/16 in.); Paper: 22 x 21.8 cm (8 11/16 x 8 9/16 in.),,"The Cleveland Museum of Art records accession 2021.239 as ""Model Posing for Agip Calendar, Accra"". Date: 1974, printed later. Culture: Africa, Ghana. Technique/material: inkjet print. Measurements: Image: 19.9 x 19.8 cm (7 13/16 x 7 13/16 in.); Paper: 22 x 21.8 cm (8 11/16 x 8 9/16 in.). Tombstone: Model Posing for Agip Calendar, Accra, 1974, printed later. James Barnor (Ghanaian, b. 1929). Inkjet print; image: 19.9 x 19.8 cm (7 13/16 x 7 13/16 in.); paper: 22 x 21.8 cm (8 11/16 x 8 9/16 in.). The Cleveland Museum of Art, Transfer from Ingalls Library, 2021.239.","ARED research note: Popular graphics, photography and advertising in Ghana form part of the country's visual communication history. This interpretation is ARED analysis based on the object record — not a direct museum quotation.",,,"Model Posing for Agip Calendar, Accra, 1974, printed later. James Barnor (Ghanaian, b. 1929). Inkjet print; image: 19.9 x 19.8 cm (7 13/16 x 7 13/16 in.); paper: 22 x 21.8 cm (8 11/16 x 8 9/16 in.). The Cleveland Museum of Art, Transfer from Ingalls Library, 2021.239","Model Posing for Agip Calendar, Accra, 1974, printed later. James Barnor (Ghanaian, b. 1929). Inkjet print; image: 19.9 x 19.8 cm (7 13/16 x 7 13/16 in.); paper: 22 x 21.8 cm (8 11/16 x 8 9/16 in.). The Cleveland Museum of Art, Transfer from Ingalls Library, 2021.239",Cleveland Museum of Art Open Access,https://clevelandart.org/art/2021.239,,,Cleveland accession 2021.239 accessed 2026-07-05.,2026-07-05,linked_record,Copyrighted,assess where culturally governed,verified,,,Cleveland; Photograph; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00055,Gold Weight (abrammuo): Geometric Form,,museum object,P2,"Coastal contact and transcultural exchange, c. 1471–1874",V1,"Land, cosmology and authority",1800s,1800,1899,museum dated,Ghana,,"Africa, West Africa, Ghana, Akan-style artist","Africa, West Africa, Ghana, Akan-style artist",maker,institutional attribution,,,Cleveland Museum of Art,1962.244,Tools and Equipment,Copper alloy,Copper alloy,Overall: 2.4 x 1.4 x 1.2 cm (15/16 x 9/16 x 1/2 in.),,"The Cleveland Museum of Art records accession 1962.244 as ""Gold Weight (abrammuo): Geometric Form"". Date: 1800s. Culture: Africa, West Africa, Ghana, Akan-style artist. Technique/material: Copper alloy. Measurements: Overall: 2.4 x 1.4 x 1.2 cm (15/16 x 9/16 x 1/2 in.). Tombstone: Gold Weight (abrammuo): Geometric Form, 1800s. Africa, West Africa, Ghana, Akan-style artist. Copper alloy; overall: 2.4 x 1.4 x 1.2 cm (15/16 x 9/16 x 1/2 in.). The Cleveland Museum of Art, Gift of Mr. and Mrs. Robert M. Hornung, 1962.244.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Gold Weight (abrammuo): Geometric Form, 1800s. Africa, West Africa, Ghana, Akan-style artist. Copper alloy; overall: 2.4 x 1.4 x 1.2 cm (15/16 x 9/16 x 1/2 in.). The Cleveland Museum of Art, Gift of Mr. and Mrs. Robert M. Hornung, 1962.244","Gold Weight (abrammuo): Geometric Form, 1800s. Africa, West Africa, Ghana, Akan-style artist. Copper alloy; overall: 2.4 x 1.4 x 1.2 cm (15/16 x 9/16 x 1/2 in.). The Cleveland Museum of Art, Gift of Mr. and Mrs. Robert M. Hornung, 1962.244",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1962.244,,,Cleveland accession 1962.244 accessed 2026-07-05.,2026-07-05,CC0,CC0,assess where culturally governed,verified,,,Cleveland; Tools and Equipment; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00056,Memorial head (nsodie),,museum object,P2,"Coastal contact and transcultural exchange, c. 1471–1874",V1,"Land, cosmology and authority",late 1600s–early 1700s,1675,1725,museum dated,Ghana,,"Ghana, Akan-style sculpture, unknown female ceramicist",Unrecorded artist,maker,institutional attribution,,,Cleveland Museum of Art,1990.22,Sculpture,Terracotta,Terracotta,Overall: 19.1 x 13.6 x 15.5 cm (7 1/2 x 5 3/8 x 6 1/8 in.),,"The Cleveland Museum of Art records accession 1990.22 as ""Memorial head (nsodie)"". Date: late 1600s–early 1700s. Culture: Ghana, Akan-style sculpture, unknown female ceramicist. Technique/material: Terracotta. Measurements: Overall: 19.1 x 13.6 x 15.5 cm (7 1/2 x 5 3/8 x 6 1/8 in.). Tombstone: Memorial head (nsodie), late 1600s–early 1700s. Ghana, Akan-style sculpture, unknown female ceramicist. Terracotta; overall: 19.1 x 13.6 x 15.5 cm (7 1/2 x 5 3/8 x 6 1/8 in.). The Cleveland Museum of Art, Edwin R. and Harriet Pelton Perkins Memorial Fund, 1990.22.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Memorial head (nsodie), late 1600s–early 1700s. Ghana, Akan-style sculpture, unknown female ceramicist. Terracotta; overall: 19.1 x 13.6 x 15.5 cm (7 1/2 x 5 3/8 x 6 1/8 in.). The Cleveland Museum of Art, Edwin R. and Harriet Pelton Perkins Memorial Fund, 1990.22","Memorial head (nsodie), late 1600s–early 1700s. Ghana, Akan-style sculpture, unknown female ceramicist. Terracotta; overall: 19.1 x 13.6 x 15.5 cm (7 1/2 x 5 3/8 x 6 1/8 in.). The Cleveland Museum of Art, Edwin R. and Harriet Pelton Perkins Memorial Fund, 1990.22",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1990.22,,,Cleveland accession 1990.22 accessed 2026-07-05.,2026-07-05,CC0,CC0,assess where culturally governed,verified,,,Cleveland; Sculpture; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00057,Female Figure (akua'ba),,museum object,P3,"Colonial print and institutional design, 1874–1945",V1,"Land, cosmology and authority",late 1800s–early 1900s,1880,1920,museum dated,Ghana,,"Africa, West Africa, Ghana, Fante-style maker","Africa, West Africa, Ghana, Fante-style maker",maker,institutional attribution,,,Cleveland Museum of Art,1975.158,Sculpture,"Wood, hair, resin, and bone","Wood, hair, resin, and bone",Overall: 42.9 x 4.6 x 5.1 cm (16 7/8 x 1 13/16 x 2 in.),,"The Cleveland Museum of Art records accession 1975.158 as ""Female Figure (akua'ba)"". Date: late 1800s–early 1900s. Culture: Africa, West Africa, Ghana, Fante-style maker. Technique/material: Wood, hair, resin, and bone. Measurements: Overall: 42.9 x 4.6 x 5.1 cm (16 7/8 x 1 13/16 x 2 in.). Tombstone: Female Figure (akua'ba), late 1800s–early 1900s. Africa, West Africa, Ghana, Fante-style maker. Wood, hair, resin, and bone; overall: 42.9 x 4.6 x 5.1 cm (16 7/8 x 1 13/16 x 2 in.). The Cleveland Museum of Art, Gift of Katherine C. White, 1975.158.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Female Figure (akua'ba), late 1800s–early 1900s. Africa, West Africa, Ghana, Fante-style maker. Wood, hair, resin, and bone; overall: 42.9 x 4.6 x 5.1 cm (16 7/8 x 1 13/16 x 2 in.). The Cleveland Museum of Art, Gift of Katherine C. White, 1975.158","Female Figure (akua'ba), late 1800s–early 1900s. Africa, West Africa, Ghana, Fante-style maker. Wood, hair, resin, and bone; overall: 42.9 x 4.6 x 5.1 cm (16 7/8 x 1 13/16 x 2 in.). The Cleveland Museum of Art, Gift of Katherine C. White, 1975.158",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1975.158,,,Cleveland accession 1975.158 accessed 2026-07-05.,2026-07-05,CC0,CC0,assess where culturally governed,verified,,,Cleveland; Sculpture; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00058,Disk Pendant (akrafokɔnmu),,museum object,P2,"Coastal contact and transcultural exchange, c. 1471–1874",V1,"Land, cosmology and authority","1800s, before 1871; pin added later",1800,1870,museum dated,Ghana,,"Africa, West Africa, Ghana, Asante Empire/ Kingdom, member of the goldsmiths’ guild","Africa, West Africa, Ghana, Asante Empire/ Kingdom, member of the goldsmiths’ guild",maker,institutional attribution,,,Cleveland Museum of Art,1944.290,Jewelry,Gold,Gold,Overall: 7 x 7.6 x 1.6 cm (2 3/4 x 3 x 5/8 in.),,"The Cleveland Museum of Art records accession 1944.290 as ""Disk Pendant (akrafokɔnmu)"". Date: 1800s, before 1871; pin added later. Culture: Africa, West Africa, Ghana, Asante Empire/ Kingdom, member of the goldsmiths’ guild. Technique/material: Gold. Measurements: Overall: 7 x 7.6 x 1.6 cm (2 3/4 x 3 x 5/8 in.). Tombstone: Disk Pendant (akrafokɔnmu), 1800s, before 1871; pin added later. Africa, West Africa, Ghana, Asante Empire/ Kingdom, member of the goldsmiths’ guild. Gold; overall: 7 x 7.6 x 1.6 cm (2 3/4 x 3 x 5/8 in.). The Cleveland Museum of Art, James Albert Ford Memorial Fund, 1944.290.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Disk Pendant (akrafokɔnmu), 1800s, before 1871; pin added later. Africa, West Africa, Ghana, Asante Empire/ Kingdom, member of the goldsmiths’ guild. Gold; overall: 7 x 7.6 x 1.6 cm (2 3/4 x 3 x 5/8 in.). The Cleveland Museum of Art, James Albert Ford Memorial Fund, 1944.290","Disk Pendant (akrafokɔnmu), 1800s, before 1871; pin added later. Africa, West Africa, Ghana, Asante Empire/ Kingdom, member of the goldsmiths’ guild. Gold; overall: 7 x 7.6 x 1.6 cm (2 3/4 x 3 x 5/8 in.). The Cleveland Museum of Art, James Albert Ford Memorial Fund, 1944.290",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1944.290,,,Cleveland accession 1944.290 accessed 2026-07-05.,2026-07-05,CC0,CC0,assess where culturally governed,verified,,,Cleveland; Jewelry; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00059,Figure (baàthíl),,museum object,P3,"Colonial print and institutional design, 1874–1945",V1,"Land, cosmology and authority",c. 1900,1895,1905,museum dated,Ghana,,"Burkina Faso, Ghana, or Côte d’Ivoire, Lobi–style artist","Burkina Faso, Ghana, or Côte d’Ivoire, Lobi–style artist",maker,institutional attribution,,,Cleveland Museum of Art,1967.152,Sculpture,Wood and organic materials,Wood and organic materials,Overall: 63.6 cm (25 1/16 in.),,"The Cleveland Museum of Art records accession 1967.152 as ""Figure (baàthíl)"". Date: c. 1900. Culture: Burkina Faso, Ghana, or Côte d’Ivoire, Lobi–style artist. Technique/material: Wood and organic materials. Measurements: Overall: 63.6 cm (25 1/16 in.). Tombstone: Figure (baàthíl), c. 1900. Burkina Faso, Ghana, or Côte d’Ivoire, Lobi–style artist. Wood and organic materials; overall: 63.6 cm (25 1/16 in.). The Cleveland Museum of Art, Gift in memory of Mr. and Mrs. Ralph M. Coe from various donors, 1967.152.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Figure (baàthíl), c. 1900. Burkina Faso, Ghana, or Côte d’Ivoire, Lobi–style artist. Wood and organic materials; overall: 63.6 cm (25 1/16 in.). The Cleveland Museum of Art, Gift in memory of Mr. and Mrs. Ralph M. Coe from various donors, 1967.152","Figure (baàthíl), c. 1900. Burkina Faso, Ghana, or Côte d’Ivoire, Lobi–style artist. Wood and organic materials; overall: 63.6 cm (25 1/16 in.). The Cleveland Museum of Art, Gift in memory of Mr. and Mrs. Ralph M. Coe from various donors, 1967.152",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1967.152,,,Cleveland accession 1967.152 accessed 2026-07-05.,2026-07-05,CC0,CC0,assess where culturally governed,verified,,,Cleveland; Sculpture; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00060,Head,,museum object,P2,"Coastal contact and transcultural exchange, c. 1471–1874",V1,"Land, cosmology and authority",1650–1700,1650,1700,museum dated,Ghana,,"Africa, West Africa, Ghana, Akan-style artist","Africa, West Africa, Ghana, Akan-style artist",maker,institutional attribution,,,Cleveland Museum of Art,1975.157,Sculpture,terracotta,terracotta,Overall: 12.7 cm (5 in.),,"The Cleveland Museum of Art records accession 1975.157 as ""Head"". Date: 1650–1700. Culture: Africa, West Africa, Ghana, Akan-style artist. Technique/material: terracotta. Measurements: Overall: 12.7 cm (5 in.). Tombstone: Head, 1650–1700. Africa, West Africa, Ghana, Akan-style artist. Terracotta; overall: 12.7 cm (5 in.). The Cleveland Museum of Art, Gift of Katherine C. White, 1975.157.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Head, 1650–1700. Africa, West Africa, Ghana, Akan-style artist. Terracotta; overall: 12.7 cm (5 in.). The Cleveland Museum of Art, Gift of Katherine C. White, 1975.157","Head, 1650–1700. Africa, West Africa, Ghana, Akan-style artist. Terracotta; overall: 12.7 cm (5 in.). The Cleveland Museum of Art, Gift of Katherine C. White, 1975.157",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1975.157,,,Cleveland accession 1975.157 accessed 2026-07-05.,2026-07-05,CC0,CC0,assess where culturally governed,verified,,,Cleveland; Sculpture; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00061,Female Figure (akua'ba),,museum object,P3,"Colonial print and institutional design, 1874–1945",V1,"Land, cosmology and authority",1925–50,1925,1950,museum dated,Ghana,,"Africa, West Africa, Ghana, Akan-style artist","Africa, West Africa, Ghana, Akan-style artist",maker,institutional attribution,,,Cleveland Museum of Art,1974.211,Sculpture,"Wood, glass beads, and natural fiber","Wood, glass beads, and natural fiber",Overall: 35 cm (13 3/4 in.),,"The Cleveland Museum of Art records accession 1974.211 as ""Female Figure (akua'ba)"". Date: 1925–50. Culture: Africa, West Africa, Ghana, Akan-style artist. Technique/material: Wood, glass beads, and natural fiber. Measurements: Overall: 35 cm (13 3/4 in.). Tombstone: Female Figure (akua'ba), 1925–50. Africa, West Africa, Ghana, Akan-style artist. Wood, glass beads, and natural fiber; overall: 35 cm (13 3/4 in.). The Cleveland Museum of Art, Gift of Katherine C. White, 1974.211.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Female Figure (akua'ba), 1925–50. Africa, West Africa, Ghana, Akan-style artist. Wood, glass beads, and natural fiber; overall: 35 cm (13 3/4 in.). The Cleveland Museum of Art, Gift of Katherine C. White, 1974.211","Female Figure (akua'ba), 1925–50. Africa, West Africa, Ghana, Akan-style artist. Wood, glass beads, and natural fiber; overall: 35 cm (13 3/4 in.). The Cleveland Museum of Art, Gift of Katherine C. White, 1974.211",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1974.211,,,Cleveland accession 1974.211 accessed 2026-07-05.,2026-07-05,linked_record,Copyrighted,assess where culturally governed,verified,,,Cleveland; Sculpture; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00062,Gold Weight (abrammuo):  Antelope,,museum object,P2,"Coastal contact and transcultural exchange, c. 1471–1874",V1,"Land, cosmology and authority",1800s,1800,1899,museum dated,Ghana,,"Africa, West Africa, Ghana, Akan-style artist","Africa, West Africa, Ghana, Akan-style artist",maker,institutional attribution,,,Cleveland Museum of Art,1935.306,Tools and Equipment,Copper alloy,Copper alloy,Overall: 5.2 cm (2 1/16 in.),,"The Cleveland Museum of Art records accession 1935.306 as ""Gold Weight (abrammuo):  Antelope"". Date: 1800s. Culture: Africa, West Africa, Ghana, Akan-style artist. Technique/material: Copper alloy. Measurements: Overall: 5.2 cm (2 1/16 in.). Tombstone: Gold Weight (abrammuo):  Antelope, 1800s. Africa, West Africa, Ghana, Akan-style artist. Copper alloy; overall: 5.2 cm (2 1/16 in.). The Cleveland Museum of Art, James Albert Ford Memorial Fund, 1935.306.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Gold Weight (abrammuo):  Antelope, 1800s. Africa, West Africa, Ghana, Akan-style artist. Copper alloy; overall: 5.2 cm (2 1/16 in.). The Cleveland Museum of Art, James Albert Ford Memorial Fund, 1935.306","Gold Weight (abrammuo):  Antelope, 1800s. Africa, West Africa, Ghana, Akan-style artist. Copper alloy; overall: 5.2 cm (2 1/16 in.). The Cleveland Museum of Art, James Albert Ford Memorial Fund, 1935.306",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1935.306,,,Cleveland accession 1935.306 accessed 2026-07-05.,2026-07-05,CC0,CC0,assess where culturally governed,verified,,,Cleveland; Tools and Equipment; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00063,Disk Pendant (akrafokɔnmu),,museum object,P2,"Coastal contact and transcultural exchange, c. 1471–1874",V1,"Land, cosmology and authority",1800s,1800,1899,museum dated,Ghana,,"Africa, West Africa, Ghana, Asante Empire/ Kingdom, member of the goldsmiths’ guild","Africa, West Africa, Ghana, Asante Empire/ Kingdom, member of the goldsmiths’ guild",maker,institutional attribution,,,Cleveland Museum of Art,1952.84,Jewelry,Gold,Gold,Diameter: 11 cm (4 5/16 in.),,"The Cleveland Museum of Art records accession 1952.84 as ""Disk Pendant (akrafokɔnmu)"". Date: 1800s. Culture: Africa, West Africa, Ghana, Asante Empire/ Kingdom, member of the goldsmiths’ guild. Technique/material: Gold. Measurements: Diameter: 11 cm (4 5/16 in.). Tombstone: Disk Pendant (akrafokɔnmu), 1800s. Africa, West Africa, Ghana, Asante Empire/ Kingdom, member of the goldsmiths’ guild. Gold; diameter: 11 cm (4 5/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 1952.84.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Disk Pendant (akrafokɔnmu), 1800s. Africa, West Africa, Ghana, Asante Empire/ Kingdom, member of the goldsmiths’ guild. Gold; diameter: 11 cm (4 5/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 1952.84","Disk Pendant (akrafokɔnmu), 1800s. Africa, West Africa, Ghana, Asante Empire/ Kingdom, member of the goldsmiths’ guild. Gold; diameter: 11 cm (4 5/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 1952.84",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1952.84,,,Cleveland accession 1952.84 accessed 2026-07-05.,2026-07-05,CC0,CC0,assess where culturally governed,verified,,,Cleveland; Jewelry; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00064,Gold Weight (abrammuo): Fish,,museum object,P2,"Coastal contact and transcultural exchange, c. 1471–1874",V1,"Land, cosmology and authority",1800s,1800,1899,museum dated,Ghana,,"Africa, West Africa, Ghana, Asante goldsmith","Africa, West Africa, Ghana, Asante goldsmith",maker,institutional attribution,,,Cleveland Museum of Art,1961.399,Tools and Equipment,Copper alloy,Copper alloy,Overall: 2.8 x 6.6 x 0.4 cm (1 1/8 x 2 5/8 x 3/16 in.),,"The Cleveland Museum of Art records accession 1961.399 as ""Gold Weight (abrammuo): Fish"". Date: 1800s. Culture: Africa, West Africa, Ghana, Asante goldsmith. Technique/material: Copper alloy. Measurements: Overall: 2.8 x 6.6 x 0.4 cm (1 1/8 x 2 5/8 x 3/16 in.). Tombstone: Gold Weight (abrammuo): Fish, 1800s. Africa, West Africa, Ghana, Asante goldsmith. Copper alloy; overall: 2.8 x 6.6 x 0.4 cm (1 1/8 x 2 5/8 x 3/16 in.). The Cleveland Museum of Art, Gift of William Ellery Greene, 1961.399.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Gold Weight (abrammuo): Fish, 1800s. Africa, West Africa, Ghana, Asante goldsmith. Copper alloy; overall: 2.8 x 6.6 x 0.4 cm (1 1/8 x 2 5/8 x 3/16 in.). The Cleveland Museum of Art, Gift of William Ellery Greene, 1961.399","Gold Weight (abrammuo): Fish, 1800s. Africa, West Africa, Ghana, Asante goldsmith. Copper alloy; overall: 2.8 x 6.6 x 0.4 cm (1 1/8 x 2 5/8 x 3/16 in.). The Cleveland Museum of Art, Gift of William Ellery Greene, 1961.399",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1961.399,,,Cleveland accession 1961.399 accessed 2026-07-05.,2026-07-05,CC0,CC0,assess where culturally governed,verified,,,Cleveland; Tools and Equipment; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00065,Ring: Coiled Snake on a Ball,,museum object,P3,"Colonial print and institutional design, 1874–1945",V1,"Land, cosmology and authority",before 1951,1941,1951,museum dated,Ghana,,"Africa, West Africa, Ghana, Asante goldsmith","Africa, West Africa, Ghana, Asante goldsmith",maker,institutional attribution,,,Cleveland Museum of Art,1951.320,Jewelry,Gold,Gold,Overall: 4.5 x 3 x 2.3 cm (1 3/4 x 1 3/16 x 7/8 in.),,"The Cleveland Museum of Art records accession 1951.320 as ""Ring: Coiled Snake on a Ball"". Date: before 1951. Culture: Africa, West Africa, Ghana, Asante goldsmith. Technique/material: Gold. Measurements: Overall: 4.5 x 3 x 2.3 cm (1 3/4 x 1 3/16 x 7/8 in.). Tombstone: Ring: Coiled Snake on a Ball, before 1951. Africa, West Africa, Ghana, Asante goldsmith. Gold; overall: 4.5 x 3 x 2.3 cm (1 3/4 x 1 3/16 x 7/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 1951.320.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Ring: Coiled Snake on a Ball, before 1951. Africa, West Africa, Ghana, Asante goldsmith. Gold; overall: 4.5 x 3 x 2.3 cm (1 3/4 x 1 3/16 x 7/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 1951.320","Ring: Coiled Snake on a Ball, before 1951. Africa, West Africa, Ghana, Asante goldsmith. Gold; overall: 4.5 x 3 x 2.3 cm (1 3/4 x 1 3/16 x 7/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 1951.320",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1951.320,,,Cleveland accession 1951.320 accessed 2026-07-05.,2026-07-05,linked_record,Copyrighted,assess where culturally governed,verified,,,Cleveland; Jewelry; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00066,Gold Weight (abrammuo): Drum with Jaws of Defeated Enemies,,museum object,P2,"Coastal contact and transcultural exchange, c. 1471–1874",V1,"Land, cosmology and authority",1800s,1800,1899,museum dated,Ghana,,"Africa, West Africa, Ghana, Asante goldsmith","Africa, West Africa, Ghana, Asante goldsmith",maker,institutional attribution,,,Cleveland Museum of Art,1969.266,Tools and Equipment,Brass,Brass,Overall: 3.6 x 5.3 cm (1 7/16 x 2 1/16 in.),,"The Cleveland Museum of Art records accession 1969.266 as ""Gold Weight (abrammuo): Drum with Jaws of Defeated Enemies"". Date: 1800s. Culture: Africa, West Africa, Ghana, Asante goldsmith. Technique/material: Brass. Measurements: Overall: 3.6 x 5.3 cm (1 7/16 x 2 1/16 in.). Tombstone: Gold Weight (abrammuo): Drum with Jaws of Defeated Enemies, 1800s. Africa, West Africa, Ghana, Asante goldsmith. Brass; overall: 3.6 x 5.3 cm (1 7/16 x 2 1/16 in.). The Cleveland Museum of Art, Gift of Mr. and Mrs. Alvin N. Haas, 1969.266.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Gold Weight (abrammuo): Drum with Jaws of Defeated Enemies, 1800s. Africa, West Africa, Ghana, Asante goldsmith. Brass; overall: 3.6 x 5.3 cm (1 7/16 x 2 1/16 in.). The Cleveland Museum of Art, Gift of Mr. and Mrs. Alvin N. Haas, 1969.266","Gold Weight (abrammuo): Drum with Jaws of Defeated Enemies, 1800s. Africa, West Africa, Ghana, Asante goldsmith. Brass; overall: 3.6 x 5.3 cm (1 7/16 x 2 1/16 in.). The Cleveland Museum of Art, Gift of Mr. and Mrs. Alvin N. Haas, 1969.266",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1969.266,,,Cleveland accession 1969.266 accessed 2026-07-05.,2026-07-05,CC0,CC0,assess where culturally governed,verified,,,Cleveland; Tools and Equipment; Ghana,2026-07-05-taxonomy-v1
ARED-GH-00067,Pendant: Cross Form with Bird,,museum object,P3,"Colonial print and institutional design, 1874–1945",V1,"Land, cosmology and authority",before 1942,1940,1942,museum dated,Ghana,,"Africa, West Africa, Ghana, Asante goldsmith","Africa, West Africa, Ghana, Asante goldsmith",maker,institutional attribution,,,Cleveland Museum of Art,1942.170,Jewelry,Gold,Gold,Overall: 5.8 x 3.3 cm (2 5/16 x 1 5/16 in.),,"The Cleveland Museum of Art records accession 1942.170 as ""Pendant: Cross Form with Bird"". Date: before 1942. Culture: Africa, West Africa, Ghana, Asante goldsmith. Technique/material: Gold. Measurements: Overall: 5.8 x 3.3 cm (2 5/16 x 1 5/16 in.). Tombstone: Pendant: Cross Form with Bird, before 1942. Africa, West Africa, Ghana, Asante goldsmith. Gold; overall: 5.8 x 3.3 cm (2 5/16 x 1 5/16 in.). The Cleveland Museum of Art, James Albert Ford Memorial Fund, 1942.170.",ARED research note: This record forms part of Ghana's history of graphic design and visual communication. The interpretation below is ARED analysis supported by the cited source — not presented as direct institutional quotation.,,,"Pendant: Cross Form with Bird, before 1942. Africa, West Africa, Ghana, Asante goldsmith. Gold; overall: 5.8 x 3.3 cm (2 5/16 x 1 5/16 in.). The Cleveland Museum of Art, James Albert Ford Memorial Fund, 1942.170","Pendant: Cross Form with Bird, before 1942. Africa, West Africa, Ghana, Asante goldsmith. Gold; overall: 5.8 x 3.3 cm (2 5/16 x 1 5/16 in.). The Cleveland Museum of Art, James Albert Ford Memorial Fund, 1942.170",Cleveland Museum of Art Open Access,https://clevelandart.org/art/1942.170,,,Cleveland accession 1942.170 accessed 2026-07-05.,2026-07-05,linked_record,Copyrighted,assess where culturally governed,verified,,,Cleveland; Jewelry; Ghana,2026-07-05-taxonomy-v1
